"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"detection of visible light (GO:0009584)","7/17",0.872006459920689,0.994026347557018,0,0,0.646174574150707,0.0884990661243524,"RP1;GNA11;ABCA4;CEP250;TULP1;REEP6;CACNA1F"
"dolichol-linked oligosaccharide biosynthetic process (GO:0006488)","7/17",0.872006459920689,0.994026347557018,0,0,0.646174574150707,0.0884990661243524,"NUS1;DOLPP1;DOLK;MVD;ALG1;DHDDS;MPDU1"
"epithelial cell morphogenesis (GO:0003382)","7/17",0.872006459920689,0.994026347557018,0,0,0.646174574150707,0.0884990661243524,"COL18A1;COL15A1;CLDN3;RAB25;RILPL2;CCDC88C;GRHL2"
"positive regulation of stem cell differentiation (GO:2000738)","7/17",0.872006459920689,0.994026347557018,0,0,0.646174574150707,0.0884990661243524,"TACSTD2;HOXB4;GATA4;LTBP3;PTN;SOX9;SOX6"
"preassembly of GPI anchor in ER membrane (GO:0016254)","7/17",0.872006459920689,0.994026347557018,0,0,0.646174574150707,0.0884990661243524,"PIGB;PIGN;PIGQ;PIGA;PIGM;PIGG;PIGF"
"retrograde protein transport, ER to cytosol (GO:0030970)","7/17",0.872006459920689,0.994026347557018,0,0,0.646174574150707,0.0884990661243524,"OS9;SELENOS;DERL1;SYVN1;UFD1;AUP1;HERPUD1"
"protein import into nucleus (GO:0006606)","35/76",0.875526790105507,0.994026347557018,0,0,0.787593290388177,0.104694404305166,"NUP107;NXT1;NUP188;PPP1R10;CBLB;PTTG1IP;NXT2;PHB2;IPO4;IPO5;EIF4ENIF1;NUP62;KPNA6;AKT1;FAM53B;E2F3;KPNA2;KPNA3;APPL2;APPL1;NUP214;SEC13;SYK;NUP155;RPL23;RANBP17;STAT3;TSC2;NUTF2;MMP12;NUP93;NUP62CL;KPNB1;RAN;SPRN"
"regulation of RNA splicing (GO:0043484)","35/76",0.875526790105507,0.994026347557018,0,0,0.787593290388177,0.104694404305166,"KHDRBS1;AHNAK;PIK3R1;AFF2;POLR2A;FASTK;PRX;MBNL3;SLC38A2;SRSF10;RBM38;MBNL1;TIA1;MBNL2;FUS;LARP7;RRP1B;CLK4;PTBP2;JMJD6;PTBP3;CLK2;RPS26;SETX;ESRP2;HNRNPH1;HNRNPF;RBM20;SRSF3;TMBIM6;HNRNPH3;GRSF1;RBM22;HSPA1A;ZPR1"
"cellular zinc ion homeostasis (GO:0006882)","12/28",0.876448363531926,0.994026347557018,0,0,0.692229924898902,0.0912895439397272,"SLC30A9;LCK;SLC30A5;SLC39A6;SLC39A5;SLC39A10;SLC39A8;SLC30A1;ATP13A2;MT3;SLC39A14;SLC39A4"
"negative regulation of phosphatase activity (GO:0010923)","12/28",0.876448363531926,0.994026347557018,0,0,0.692229924898902,0.0912895439397272,"PPP1R26;FKBP1A;PPP1R36;URI1;SEMA4D;BOD1;PPP4R4;FKBP1B;PPP1R1B;TIPRL;CHP1;MASTL"
"regulation of immunoglobulin production (GO:0002637)","12/28",0.876448363531926,0.994026347557018,0,0,0.692229924898902,0.0912895439397272,"CD86;SASH3;XBP1;IL6;PTPRC;CLCF1;TLR9;FCGR2B;PHB2;TNFRSF4;CD22;VAMP3"
"regulation of phosphatase activity (GO:0010921)","12/28",0.876448363531926,0.994026347557018,0,0,0.692229924898902,0.0912895439397272,"PPP1R26;PPP1R36;PPP1R2;URI1;BMP2;RIPK3;PPP6R1;PPP6R2;TIPRL;CHP2;CHP1;TSC1"
"regulation of DNA repair (GO:0006282)","20/45",0.877716008456754,0.994026347557018,0,0,0.738253998843708,0.0962920861790554,"H2AX;PCNA;TMEM161A;EYA2;RADX;BRCA1;AXIN2;DEK;SIRT7;SIRT1;NPAS2;PML;BABAM1;RAD52;SMCHD1;TRIM28;UBR5;UBE2V2;KAT7;WRAP53"
"alpha-beta T cell activation (GO:0046631)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"STOML2;ANXA1;RSAD2"
"cellular response to interferon-alpha (GO:0035457)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"AXL;GAS6;IFNAR1"
"cellular response to potassium ion (GO:0035865)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"SLC12A2;DLG2;DLG4"
"chromatin silencing at telomere (GO:0006348)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"EZH1;SIRT2;EZH2"
"depyrimidination (GO:0045008)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"MBD4;OGG1;UNG"
"entry of bacterium into host cell (GO:0035635)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"SRC;GRB2;CBL"
"ER overload response (GO:0006983)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"SELENOS;ATG10;TMCO1"
"establishment of protein localization to chromatin (GO:0071169)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"LRWD1;MACROH2A2;MACROH2A1"
"excitatory synapse assembly (GO:1904861)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"WNT5A;WNT7A;SHANK3"
"forebrain neuron development (GO:0021884)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"WNT5A;LHX6;FGFR2"
"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"EXT1;NDST2;HS2ST1"
"histone H2A-K119 monoubiquitination (GO:0036353)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"PCGF6;TRIM37;RNF2"
"kidney mesenchyme development (GO:0072074)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"BASP1;SIX1;PKD2"
"lymphatic endothelial cell differentiation (GO:0060836)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"ACVRL1;PDPN;PROX1"
"meiotic sister chromatid cohesion (GO:0051177)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"SGO1;BUB1B;BUB1"
"negative regulation by symbiont of host programmed cell death (GO:0052041)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"RNF213;SERPINB9;TRIM27"
"negative regulation of calcium ion import (GO:0090281)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"SLC30A1;VDAC1;TRIM27"
"negative regulation of muscle hypertrophy (GO:0014741)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"RGS2;P2RX4;CAV3"
"negative regulation of regulated secretory pathway (GO:1903306)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"RAP1B;REST;CBARP"
"peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity (GO:1990264)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"PTPN1;PTPRB;DUSP10"
"positive regulation of defense response to bacterium (GO:1900426)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"GRN;NLRP10;CYBA"
"positive regulation of endocytic recycling (GO:2001137)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"EHD1;EHD2;SORL1"
"positive regulation of lipoprotein lipase activity (GO:0051006)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"NR1H3;APOA4;GPIHBP1"
"positive regulation of meiotic nuclear division (GO:0045836)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"RAD51AP1;PRDM9;SIRT2"
"postsynaptic density organization (GO:0097106)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"NLGN2;NRXN2;SHANK3"
"regulation of alpha-beta T cell differentiation (GO:0046637)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"SHH;IHH;GLI3"
"regulation of anion transport (GO:0044070)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"ATP8B1;PDZK1;RAB11B"
"regulation of CD4-positive, alpha-beta T cell activation (GO:2000514)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"TARM1;AGER;CD55"
"regulation of chaperone-mediated autophagy (GO:1904714)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"CTSA;PLK3;ATP13A2"
"regulation of dopamine receptor signaling pathway (GO:0060159)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"LRRK2;PALM;DTNBP1"
"regulation of protein ADP-ribosylation (GO:0010835)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"KAT2B;TINF2;PUM3"
"regulation of protein K63-linked ubiquitination (GO:1900044)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"PTPN22;BIRC2;SASH1"
"regulation of RNA biosynthetic process (GO:2001141)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"MED1;IL1B;TNFRSF1B"
"response to potassium ion (GO:0035864)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"SLC12A2;DLG2;DLG4"
"RNA secondary structure unwinding (GO:0010501)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"DDX39B;AGO4;AGO1"
"single strand break repair (GO:0000012)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"TDP1;APLF;SIRT1"
"skeletal muscle tissue regeneration (GO:0043403)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"ANXA1;CFLAR;LARGE1"
"skeletal myofibril assembly (GO:0014866)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"CFLAR;PROX1;LMOD3"
"somatic hypermutation of immunoglobulin genes (GO:0016446)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"POLQ;PMS2;SAMHD1"
"spleen development (GO:0048536)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"ADAM17;RIPK3;TCF21"
"T cell mediated cytotoxicity (GO:0001913)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"CADM1;CTSH;EMP2"
"telomeric D-loop disassembly (GO:0061820)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"RECQL4;BLM;TERF1"
"tubulin complex assembly (GO:0007021)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"TBCEL;TBCE;ARL2"
"tyrosine phosphorylation of STAT protein (GO:0007260)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"FER;IL15;JAK3"
"vitamin K metabolic process (GO:0042373)","3/8",0.880090244279262,0.994026347557018,0,0,0.553939393939394,0.0707551365913492,"VKORC1;CBR1;UBIAD1"
"regulation of carbohydrate catabolic process (GO:0043470)","19/43",0.880643509314905,0.994026347557018,0,0,0.730569740180493,0.0928571513927018,"SCARB2;NUP214;NUP205;SEC13;NUP107;NUP188;NUP155;NUP210;PGAM1;HIF1A;SLC2A6;JMJD8;NUP160;NUP93;EIF6;NUP42;NUP62;ZBTB7A;NUP37"
"regulation of purine nucleotide metabolic process (GO:1900542)","19/43",0.880643509314905,0.994026347557018,0,0,0.730569740180493,0.0928571513927018,"NUP214;NUP205;SEC13;NUP107;NUP188;NUP155;NUP210;PGAM1;HIF1A;SLC2A6;JMJD8;NUP160;NUP93;LACC1;EIF6;NUP42;NUP62;ZBTB7A;NUP37"
"histone lysine demethylation (GO:0070076)","11/26",0.882099219827243,0.994026347557018,0,0,0.676852475851224,0.084911640695235,"KDM5A;KDM6B;KDM5B;KDM4A;KDM3A;KDM3B;KDM2A;KDM1A;KDM2B;KDM1B;HR"
"positive regulation of T cell mediated cytotoxicity (GO:0001916)","11/26",0.882099219827243,0.994026347557018,0,0,0.676852475851224,0.084911640695235,"SLC22A13;AZGP1;IL23A;IL23R;STX7;XCL1;IL12RB1;CYRIB;PVR;MR1;NECTIN2"
"regulation of viral life cycle (GO:1903900)","11/26",0.882099219827243,0.994026347557018,0,0,0.676852475851224,0.084911640695235,"TRIM6;TRIM62;AXL;VPS4A;KPNA6;TYRO3;TRIM14;TRIM27;KPNA2;TRIM21;NECTIN2"
"aflatoxin metabolic process (GO:0046222)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"ACY3;ACY1;MGST3;MGST1;DPEP1;GGT1"
"integrated stress response signaling (GO:0140467)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"IGFBP1;EIF2AK1;CCL2;EIF2AK4;OMA1;HERPUD1"
"mammary gland epithelium development (GO:0061180)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"ERBB4;ID2;AKT1;IRF6;EPHA2;WNT4"
"mycotoxin metabolic process (GO:0043385)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"ACY3;ACY1;MGST3;MGST1;DPEP1;GGT1"
"negative regulation of blood pressure (GO:0045776)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"NOS2;NOS3;RNLS;PRCP;NOS1;APLN"
"organic heteropentacyclic compound metabolic process (GO:1901376)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"ACY3;ACY1;MGST3;MGST1;DPEP1;GGT1"
"peptidyl-tyrosine autophosphorylation (GO:0038083)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"DDR1;NTRK1;ITK;ABL1;KDR;PTK2B"
"phototransduction, visible light (GO:0007603)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"RP1;PDE6G;GNA11;ABCA4;GNB1;PDE6A"
"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"NANOS1;PABPC1;CPEB3;TOB1;ZFP36L1;TNRC6B"
"protein kinase A signaling (GO:0010737)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"RDX;RAB13;LCP1;EZR;PRKACA;TCP11"
"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"NANOS1;PABPC1;CPEB3;TOB1;ZFP36L1;TNRC6B"
"response to acidic pH (GO:0010447)","6/15",0.882806616361827,0.994026347557018,0,0,0.615409289196818,0.0767102201112365,"GPR65;CHP1;GPR4;CTSS;RAB11B;LGMN"
"protein monoubiquitination (GO:0006513)","17/39",0.887166142765509,0.998560692175721,0,0,0.71310348451279,0.085374892448717,"PRKN;DTX3L;UBE2B;MGRN1;UHRF1;CUL3;UBE2D3;UBE2E1;PEX12;RBX1;UBE2R2;UBE2T;ATXN7L3;TRIM21;DTL;RAD18;OBI1"
"regulation of cellular component biogenesis (GO:0044087)","17/39",0.887166142765509,0.998560692175721,0,0,0.71310348451279,0.085374892448717,"HSPA8;ROCK2;RDX;HJURP;MSN;TRAF2;AGT;RAP1B;TJP1;PINK1;NCLN;FAM110C;RAPGEF1;APOE;CD36;EZR;HRG"
"negative regulation of neuron differentiation (GO:0045665)","10/24",0.888354751921582,0.999336699764192,0,0,0.659277187964134,0.0780479499704322,"MED1;DISP3;REST;DTX1;EIF2AK4;SOX9;ASCL1;BMP7;DLL1;B2M"
"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)","10/24",0.888354751921582,0.999336699764192,0,0,0.659277187964134,0.0780479499704322,"CASP8;IRAK1;RIPK2;UBC;TNFAIP3;NOD1;IKBKG;TAB1;AAMP;UBA52"
"protein K48-linked deubiquitination (GO:0071108)","10/24",0.888354751921582,0.999336699764192,0,0,0.659277187964134,0.0780479499704322,"OTUD5;USP8;ATXN3;USP27X;MINDY1;USP20;MINDY2;USP33;TNFAIP3;BAP1"
"organelle assembly (GO:0070925)","209/425",0.889212084780473,0.999996621932422,0,0,0.891336154095012,0.104660251217449,"DYNC2I1;TMEM41B;TRAF3IP1;IFT172;TXNDC15;PTPDC1;GOLGA2;CCDC96;RCC1;SYNPO;DYNC2H1;GABARAPL2;GABARAPL1;DNAAF1;STARD9;ARMC9;CSNK1D;ATG14;ATG13;ATG12;BIN2;IFT81;RUFY4;ULK1;ATP6V0D1;CDS1;UNC119B;GRB7;ABCB6;INTU;PLA2G3;GABARAP;INPP5E;RAB11FIP3;ATG5;PLK4;BBS2;BBS1;ABCA3;RAB3IP;CPLANE1;SNF8;MRPL22;EHD1;EHD2;SQLE;ANLN;EHD3;EHD4;CEP83;DZIP1;ATG2B;CEP89;SNX10;WDR45;CHMP1A;SH3PXD2B;BBS7;CD34;DLGAP5;RAB8A;RAB8B;OFD1;DBNL;KIF24;DYNLL1;DYNLL2;KIF27;ELAPOR1;RILPL2;EXOC6;MAPT;MAPRE1;MAPRE2;EXOC1;MACIR;MIS12;FITM1;FITM2;CENPA;FLNA;EMC6;PCNT;CENPT;FARP2;NPM1;CENPW;GSN;SEPTIN2;WDR19;GBF1;SEPTIN6;SEPTIN7;WDR11;VMP1;CENPE;CENPF;STING1;CENPJ;B9D1;CEP41;GALNT11;UBXN2A;CEP19;AUP1;CDC14B;EIF4ENIF1;TEKT1;TEKT2;CEP250;CAPN3;NEK2;TRAPPC14;ATG9B;TMOD3;CEP131;STX7;ATG9A;TMOD2;CFAP410;TMEM250;BSCL2;RAB32;FAM161A;TMEM138;MAK;CHMP4C;CHMP4B;RAB38;STAM2;ARL6;ARL3;CORO1A;ATXN2;STK36;KIF3A;NPHP3;ATP6V1D;PIBF1;NEK6;HPS1;IFT122;FUZ;LSM4;NSFL1C;ATG16L2;UBXN10;CHMP2B;TUBGCP5;CEP164;ATP2A2;PTPN23;PKD1;LMOD3;IFT52;NUP62;TMEM107;PGM5;CNGA4;CFAP43;CEP290;SNAP29;CFAP44;ACTR3;TTC36;ACTR2;MKKS;RBM14;PDCD6IP;PLA2G4C;VPS37C;HAUS3;VPS37D;HAUS6;WIPI1;HAUS5;VPS37B;WIPI2;SSTR3;HAUS2;RP2;CHMP6;SSX2IP;CHMP7;CILK1;MYH6;SMIM22;CHMP5;BECN1;RAB1A;RAB1B;VPS4A;ASAP1;AMBRA1;ABLIM1;ABLIM3;ARL13B;HAUS8;RAB23;UBQLN1;MVB12A;POC1B;RILP;FOXJ1;TTC39C;CEP162;RAB19;CCDC65;RAB17"
"glutamate receptor signaling pathway (GO:0007215)","16/37",0.890803389037382,0.999996621932422,0,0,0.703121703314344,0.0813030447420377,"APP;HOMER1;KCNB1;GRIK3;GRIK1;GRIN2C;GRIN2B;GRIN3B;GRIN3A;PTK2B;HOMER3;PLCB1;GRIA3;GRIA4;CDK5R1;CPEB4"
"sensory organ development (GO:0007423)","25/56",0.891760489531755,0.999996621932422,0,0,0.744099911992362,0.0852423684986414,"CHD7;ECE1;ASCL1;CHRDL1;SMCHD1;ADAMTS18;SH3PXD2B;SLC39A5;STRA6;WNT10A;MYO7B;SHROOM2;PBX3;MYO7A;GDF3;PBX4;HIPK1;MEIS3;MEIS2;MEIS1;MAFB;PAX8;SMOC1;RAB18;FREM2"
"protein localization to cilium (GO:0061512)","15/35",0.894723481756346,0.999996621932422,0,0,0.692140999711066,0.0769941575123158,"INVS;TUB;BBS1;ARL6;ARL3;WDR19;TULP3;IFT122;SNX10;CSNK1D;TULP1;MAPK15;EHD1;TMEM107;ATP6V1D"
"response to exogenous dsRNA (GO:0043330)","15/35",0.894723481756346,0.999996621932422,0,0,0.692140999711066,0.0769941575123158,"COLEC12;RALB;RFTN1;CGAS;MUL1;SLC3A2;IRAK3;IFIT1;TICAM1;IFIH1;MAVS;STING1;FLOT1;ZCCHC3;TLR3"
"chaperone-mediated protein complex assembly (GO:0051131)","9/22",0.895301634753281,0.999996621932422,0,0,0.638996867989071,0.0706696000871875,"MKKS;HSPA4;LONP1;PSMG1;NDUFAF1;CLU;HOPX;HSPD1;HSPA1A"
"limb morphogenesis (GO:0035108)","9/22",0.895301634753281,0.999996621932422,0,0,0.638996867989071,0.0706696000871875,"SKI;TFAP2B;MBNL1;CYP26B1;SHH;GLI3;TBX3;HOXA11;LRP6"
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)","9/22",0.895301634753281,0.999996621932422,0,0,0.638996867989071,0.0706696000871875,"EXOSC7;ERI1;ERI2;PES1;ERI3;EXOSC8;RRS1;NOP9;FTSJ3"
"membrane protein intracellular domain proteolysis (GO:0031293)","9/22",0.895301634753281,0.999996621932422,0,0,0.638996867989071,0.0706696000871875,"APH1A;NGFR;ADAM17;MMP7;TGFB1;ADAM10;PSEN1;NFKB1;RELA"
"natural killer cell mediated cytotoxicity (GO:0042267)","9/22",0.895301634753281,0.999996621932422,0,0,0.638996867989071,0.0706696000871875,"KLRK1;RAET1E;GZMB;PLEKHM2;SLAMF7;CORO1A;ULBP1;VAMP2;ARL8B"
"cardiac cell development (GO:0055006)","5/13",0.89546366271826,0.999996621932422,0,0,0.576950832290965,0.0637032391578453,"CXADR;ALPK2;SLC8A1;MYH6;VEGFA"
"cardiac right ventricle morphogenesis (GO:0003215)","5/13",0.89546366271826,0.999996621932422,0,0,0.576950832290965,0.0637032391578453,"BMP4;HEY2;GATA4;SOX4;BMPR1A"
"central nervous system projection neuron axonogenesis (GO:0021952)","5/13",0.89546366271826,0.999996621932422,0,0,0.576950832290965,0.0637032391578453,"CHRNB2;EPHB6;SZT2;TSKU;GLI2"
"DNA replication-independent nucleosome organization (GO:0034724)","5/13",0.89546366271826,0.999996621932422,0,0,0.576950832290965,0.0637032391578453,"NASP;ATRX;HAT1;IPO4;ASF1B"
"intraciliary retrograde transport (GO:0035721)","5/13",0.89546366271826,0.999996621932422,0,0,0.576950832290965,0.0637032391578453,"DYNC2H1;DYNC2I1;WDR19;IFT122;CILK1"
"lymphocyte mediated immunity (GO:0002449)","5/13",0.89546366271826,0.999996621932422,0,0,0.576950832290965,0.0637032391578453,"MSH2;KLRD1;SLA2;CD55;MYO1G"
"positive regulation of steroid metabolic process (GO:0045940)","5/13",0.89546366271826,0.999996621932422,0,0,0.576950832290965,0.0637032391578453,"STARD4;APOA2;APOA4;APOE;AGT"
"regulation of histone modification (GO:0031056)","5/13",0.89546366271826,0.999996621932422,0,0,0.576950832290965,0.0637032391578453,"SETD5;FLCN;NNMT;IGF2;PARK7"
"UV-damage excision repair (GO:0070914)","5/13",0.89546366271826,0.999996621932422,0,0,0.576950832290965,0.0637032391578453,"POLD3;POLA1;ERCC1;XPC;SIRT1"
"protein deubiquitination (GO:0016579)","129/267",0.898236117508232,0.999996621932422,0,0,0.861503808422987,0.0924585772001974,"OTUD5;KDM1B;CCP110;UBE2D1;TOMM20;ACTB;CDC20;PSMD8;PSMD9;PSMD6;PSMD5;MYC;PSMD3;ZC3H12A;SKP2;ATXN7L3;USP8;USP7;USP2;CDC25A;AR;RNF123;RNF128;PSME4;PSME1;PSME2;UBA52;STAM2;CFTR;OTULINL;PSMD10;ENY2;PSMD12;INO80D;MINDY1;SHMT2;MINDY2;PSMD13;FOXO4;HIF1A;SNX3;ATXN3;RHOT1;ATXN7;UBC;NLRP3;RCE1;CLSPN;SUDS3;BARD1;SMAD2;SMAD1;SMAD3;SMURF2;SIAH2;ESR1;TADA2B;NFKBIA;COPS5;CDK1;MDM4;TAB1;BAP1;USP35;USP32;USP33;TNFAIP3;BRCA1;ARRB2;BABAM1;IFIH1;UCHL1;OTUD6B;UFD1;IKBKG;USP30;USP49;USP42;ACTL6A;RAD23A;TRAF2;ACTR8;JOSD1;RHOA;UCHL5;TGFBR1;CCNA2;KAT2B;KAT2A;PSMA4;TRAF3;BIRC2;BIRC3;PRKN;USP13;BECN1;USP14;USP27X;USP10;USP11;WDR20;USP18;PSMB10;USP19;PSMB6;PSMB7;PSMB4;PSMB5;STAMBPL1;PSMB3;PSMB1;TAF9B;USP24;IL33;USP20;USP22;ADRM1;USP28;PSMB8;PSMB9;ASXL1;PSMC5;PSMC3;TNIP1;TNIP2;PSMC1;TNIP3;PSMC2;OTUD1"
"histone modification (GO:0016570)","53/114",0.898364953278226,0.999996621932422,0,0,0.801326371336434,0.085885268180627,"HDAC10;EHMT2;MIDEAS;HDAC11;EHMT1;PARK7;SIN3A;NTMT1;ATXN7L3;RBM14;PRMT2;PARP2;PRMT1;PRKCD;SIRT7;SIRT1;SIRT2;CCNA2;PHF20L1;KAT2A;KAT6B;TBL1XR1;INCENP;MORF4L2;PADI4;PADI1;ENY2;HDAC2;HDAC1;UHRF1;HDAC9;AURKB;NSD3;ATXN7;SUDS3;BRD8;TBL1X;MTA2;KDM4A;PHC1;UBE2B;EYA2;USP22;UBE2A;MT3;TRERF1;MRGBP;CARM1;CDK2;UBE2U;RCOR1;EZH2;MAP3K12"
"neuron projection extension (GO:1990138)","14/33",0.898954138358403,0.999996621932422,0,0,0.680003649339064,0.0724362054535563,"NLGN3;SEMA5A;CYFIP1;NRP1;NRP2;AUTS2;SEMA3A;IQGAP1;EIF2AK4;ALCAM;SLC9A6;MAP1B;FLRT1;ULK1"
"adrenergic receptor signaling pathway (GO:0071875)","8/20",0.903041294515152,0.999996621932422,0,0,0.615335258261149,0.0627561946771865,"ADCY9;LMBRD2;PDE4D;ADRA1D;ADRB1;ADRA1B;ADRA1A;ADRA2B"
"natural killer cell mediated immunity (GO:0002228)","8/20",0.903041294515152,0.999996621932422,0,0,0.615335258261149,0.0627561946771865,"KLRK1;RAET1E;GZMB;PLEKHM2;SLAMF7;KLRD1;ULBP1;ARL8B"
"oligodendrocyte differentiation (GO:0048709)","8/20",0.903041294515152,0.999996621932422,0,0,0.615335258261149,0.0627561946771865,"EIF2B5;SHH;MYRF;SOX13;SOX8;SOX9;TPPP;SOX6"
"post-transcriptional gene silencing by RNA (GO:0035194)","8/20",0.903041294515152,0.999996621932422,0,0,0.615335258261149,0.0627561946771865,"CNOT6;EIF6;AGO4;AGO1;WTIP;AJUBA;TNRC6A;TNRC6B"
"production of small RNA involved in gene silencing by RNA (GO:0070918)","8/20",0.903041294515152,0.999996621932422,0,0,0.615335258261149,0.0627561946771865,"TRIM71;TERT;ZC3H7A;AGO4;ZC3H7B;AGO1;DROSHA;MRPL44"
"skeletal muscle contraction (GO:0003009)","8/20",0.903041294515152,0.999996621932422,0,0,0.615335258261149,0.0627561946771865,"JSRP1;TNNC1;STAC2;STAC3;MYH14;TNNI2;TNNI3;RCSD1"
